0:00:00.062486: Frequency: 2.942726775082116e-44, Amplitude: 1.401298464324817e-44, Offset: 89.99984741210938, Phase Shift: 0.0, Phase: 253.05252075195312
0:10:25.497605: Frequency: 1.873704241006635e-05, Amplitude: 0.010954173281788826, Offset: 2.768068790435791, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:25.591359: Frequency: 1.7939992176252417e-05, Amplitude: 0.01003232505172491, Offset: 2.6503186225891113, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:25.669478: Frequency: 1.7176824258058332e-05, Amplitude: 0.009188004769384861, Offset: 2.537574052810669, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:25.763227: Frequency: 1.642095776333008e-05, Amplitude: 0.008388464339077473, Offset: 2.425908088684082, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:25.841381: Frequency: 1.570637869008351e-05, Amplitude: 0.007666510995477438, Offset: 2.3203418254852295, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:25.981980: Frequency: 1.4692382137582172e-05, Amplitude: 0.0066983760334551334, Offset: 2.170541524887085, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:26.060126: Frequency: 1.4067386473470833e-05, Amplitude: 0.006134674418717623, Offset: 2.078209400177002, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:26.153857: Frequency: 1.3455215594149195e-05, Amplitude: 0.005606675520539284, Offset: 1.9877718687057495, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:26.247620: Frequency: 1.2882860573881771e-05, Amplitude: 0.00513486796990037, Offset: 1.9032164812088013, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:26.325733: Frequency: 1.2347432857495733e-05, Amplitude: 0.004712550900876522, Offset: 1.8241164684295654, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:26.403879: Frequency: 1.1810072464868426e-05, Amplitude: 0.004306894727051258, Offset: 1.7447309494018555, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:26.544479: Frequency: 1.1053249181713909e-05, Amplitude: 0.0037669274024665356, Offset: 1.6329236030578613, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:26.622611: Frequency: 1.0577660759736318e-05, Amplitude: 0.003446331713348627, Offset: 1.5626637935638428, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:26.716351: Frequency: 1.011734002531739e-05, Amplitude: 0.0031496956944465637, Offset: 1.4946593046188354, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:26.810107: Frequency: 9.67705091170501e-06, Amplitude: 0.0028785918839275837, Offset: 1.4296143054962158, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:26.888220: Frequency: 9.260661499865819e-06, Amplitude: 0.0026335834991186857, Offset: 1.3681001663208008, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:26.981983: Frequency: 8.853146027831826e-06, Amplitude: 0.002404408995062113, Offset: 1.3078969717025757, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:27.075740: Frequency: 8.467884072160814e-06, Amplitude: 0.002197466092184186, Offset: 1.2509812116622925, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:27.200726: Frequency: 7.925254976726137e-06, Amplitude: 0.0019219804089516401, Offset: 1.170817255973816, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:27.294486: Frequency: 7.580361852888018e-06, Amplitude: 0.0017565498128533363, Offset: 1.1198652982711792, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:27.372604: Frequency: 7.2504776653659064e-06, Amplitude: 0.0016053583240136504, Offset: 1.071130633354187, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:27.466356: Frequency: 6.934958946658298e-06, Amplitude: 0.0014671882381662726, Offset: 1.0245182514190674, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:27.544478: Frequency: 6.633177235926269e-06, Amplitude: 0.001340916147455573, Offset: 0.979935348033905, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:27.638233: Frequency: 6.347767794068204e-06, Amplitude: 0.001226790831424296, Offset: 0.937771201133728, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:27.716358: Frequency: 6.080834737076657e-06, Amplitude: 0.0011247145012021065, Offset: 0.8983365297317505, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:27.856978: Frequency: 5.691172191291116e-06, Amplitude: 0.0009837165707722306, Offset: 0.8407707810401917, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:27.935116: Frequency: 5.443509508040734e-06, Amplitude: 0.0008990500355139375, Offset: 0.8041829466819763, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:28.028853: Frequency: 5.198646704229759e-06, Amplitude: 0.0008190975058823824, Offset: 0.7680087685585022, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:28.122606: Frequency: 4.985132818546845e-06, Amplitude: 0.0007525179535150528, Offset: 0.7364658713340759, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:28.200737: Frequency: 4.765754511026898e-06, Amplitude: 0.0006870292709209025, Offset: 0.7040566205978394, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:28.294485: Frequency: 4.5630290514964145e-06, Amplitude: 0.0006292143953032792, Offset: 0.6741074919700623, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:28.419481: Frequency: 4.283730504539562e-06, Amplitude: 0.0005537891993299127, Offset: 0.6328459978103638, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:28.497613: Frequency: 4.099414127267664e-06, Amplitude: 0.0005066572921350598, Offset: 0.6056165099143982, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:28.575743: Frequency: 3.923026724805823e-06, Amplitude: 0.0004635356890503317, Offset: 0.5795583128929138, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:28.669484: Frequency: 3.7561412682407536e-06, Amplitude: 0.0004245245363563299, Offset: 0.5549038648605347, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:28.763232: Frequency: 3.5926880173065e-06, Amplitude: 0.0003879878204315901, Offset: 0.5307565331459045, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:28.841362: Frequency: 3.4451327337592375e-06, Amplitude: 0.00035645061871036887, Offset: 0.5089578032493591, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:28.981981: Frequency: 3.227664137739339e-06, Amplitude: 0.000312417047098279, Offset: 0.4768306314945221, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:29.060105: Frequency: 3.087209051955142e-06, Amplitude: 0.000285529182292521, Offset: 0.4560808837413788, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:29.138245: Frequency: 2.960414349217899e-06, Amplitude: 0.00026232024538330734, Offset: 0.4373491704463959, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:29.231979: Frequency: 2.8301369638938922e-06, Amplitude: 0.00023949156457092613, Offset: 0.4181029498577118, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:29.325735: Frequency: 2.7097464680991834e-06, Amplitude: 0.0002193371474277228, Offset: 0.40031737089157104, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:29.450733: Frequency: 2.543888285799767e-06, Amplitude: 0.00019304562010802329, Offset: 0.3758147358894348, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:29.513219: Frequency: 2.453109573252732e-06, Amplitude: 0.00017938956443686038, Offset: 0.3624037802219391, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:29.606987: Frequency: 2.3451568722521188e-06, Amplitude: 0.0001637780078453943, Offset: 0.3464556634426117, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:29.731983: Frequency: 2.208351816079812e-06, Amplitude: 0.0001450465206289664, Offset: 0.32624509930610657, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:29.810107: Frequency: 2.1122530142747564e-06, Amplitude: 0.00013256323290988803, Offset: 0.3120482265949249, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:29.903849: Frequency: 2.021365844484535e-06, Amplitude: 0.00012128024536650628, Offset: 0.298621267080307, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:29.981974: Frequency: 1.9343915482750162e-06, Amplitude: 0.00011095808440586552, Offset: 0.28577232360839844, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:30.075734: Frequency: 1.8530504348746035e-06, Amplitude: 0.00010172637121286243, Offset: 0.27375558018684387, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:30.200735: Frequency: 1.7378501979692373e-06, Amplitude: 8.934531069826335e-05, Offset: 0.25673675537109375, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:30.278867: Frequency: 1.6630730215183576e-06, Amplitude: 8.174077811418101e-05, Offset: 0.2456897646188736, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:30.372616: Frequency: 1.5947705378493993e-06, Amplitude: 7.50968829379417e-05, Offset: 0.23559929430484772, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:30.450742: Frequency: 1.5269290543074021e-06, Amplitude: 6.877673149574548e-05, Offset: 0.22557690739631653, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:30.544478: Frequency: 1.4634679246228188e-06, Amplitude: 6.312019104370847e-05, Offset: 0.21620164811611176, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:30.669478: Frequency: 1.3710888424611767e-06, Amplitude: 5.5322736443486065e-05, Offset: 0.20255425572395325, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:30.763261: Frequency: 1.3107541008139378e-06, Amplitude: 5.050855179433711e-05, Offset: 0.19364085793495178, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:30.841267: Frequency: 1.2556388355733361e-06, Amplitude: 4.6306544390972704e-05, Offset: 0.18549855053424835, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:30.919481: Frequency: 1.2022239843645366e-06, Amplitude: 4.2409385059727356e-05, Offset: 0.1776074320077896, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:31.013256: Frequency: 1.149907689068641e-06, Amplitude: 3.875942275044508e-05, Offset: 0.16987863183021545, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:31.106983: Frequency: 1.1004289035554393e-06, Amplitude: 3.546045263647102e-05, Offset: 0.16256901621818542, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:31.231983: Frequency: 1.0320159162802156e-06, Amplitude: 3.114437640761025e-05, Offset: 0.1524621993303299, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:31.310110: Frequency: 9.866005257208599e-07, Amplitude: 2.8434005798771977e-05, Offset: 0.14575286209583282, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:31.403858: Frequency: 9.451149480810273e-07, Amplitude: 2.6068411898449995e-05, Offset: 0.13962410390377045, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:31.481975: Frequency: 9.05373838122614e-07, Amplitude: 2.3899623556644656e-05, Offset: 0.13375306129455566, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:31.575734: Frequency: 8.650901577311743e-07, Amplitude: 2.1797030058223754e-05, Offset: 0.12780185043811798, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:31.669484: Frequency: 8.278674954453891e-07, Amplitude: 1.9941884602303617e-05, Offset: 0.12230285257101059, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:31.794476: Frequency: 7.764006682009494e-07, Amplitude: 1.7514768842374906e-05, Offset: 0.11469953507184982, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:31.872619: Frequency: 7.426130537169229e-07, Amplitude: 1.6007219528546557e-05, Offset: 0.10970801115036011, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:31.950740: Frequency: 7.106606290108175e-07, Amplitude: 1.4644876500824466e-05, Offset: 0.10498760640621185, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:32.028861: Frequency: 6.80776281569706e-07, Amplitude: 1.3426334589894395e-05, Offset: 0.10057272017002106, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:32.122609: Frequency: 6.524837772303727e-07, Amplitude: 1.232219256053213e-05, Offset: 0.09639298915863037, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:32.263228: Frequency: 6.122326112745213e-07, Amplitude: 1.0833750820893329e-05, Offset: 0.0904465764760971, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:32.341356: Frequency: 5.858891540810873e-07, Amplitude: 9.91164688457502e-06, Offset: 0.08655479550361633, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:32.419483: Frequency: 5.638297011500981e-07, Amplitude: 9.172188583761454e-06, Offset: 0.08329589664936066, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:32.513227: Frequency: 5.398451321525499e-07, Amplitude: 8.400303158850875e-06, Offset: 0.0797525942325592, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:32.638143: Frequency: 5.055096607975429e-07, Amplitude: 7.354883564403281e-06, Offset: 0.0746801346540451, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:32.731983: Frequency: 4.830176294490229e-07, Amplitude: 6.707837655994808e-06, Offset: 0.07135733962059021, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:32.810111: Frequency: 4.6341642701008823e-07, Amplitude: 6.169043899717508e-06, Offset: 0.06846160441637039, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:32.903857: Frequency: 4.432499451922922e-07, Amplitude: 5.638086804538034e-06, Offset: 0.06548235565423965, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:32.966352: Frequency: 4.248288121289079e-07, Amplitude: 5.174427769816248e-06, Offset: 0.06276095658540726, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:33.075734: Frequency: 4.06341541747679e-07, Amplitude: 4.729075044451747e-06, Offset: 0.06002978980541229, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:33.200735: Frequency: 3.808862629739451e-07, Amplitude: 4.14920259572682e-06, Offset: 0.05626922473311424, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:33.294486: Frequency: 3.6375305967339955e-07, Amplitude: 3.7802137740072794e-06, Offset: 0.05373809486627579, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:33.372606: Frequency: 3.4774609503074316e-07, Amplitude: 3.4512595448177308e-06, Offset: 0.051373351365327835, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:33.466358: Frequency: 3.327831166188844e-07, Amplitude: 3.1575088996760314e-06, Offset: 0.04916283115744591, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:33.544469: Frequency: 3.18626518946985e-07, Amplitude: 2.8917729650856927e-06, Offset: 0.04707144573330879, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:33.638229: Frequency: 3.050728878406517e-07, Amplitude: 2.6484271984372754e-06, Offset: 0.0450691320002079, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:33.716371: Frequency: 2.9194637818363844e-07, Amplitude: 2.4230193957919255e-06, Offset: 0.043129920959472656, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:33.841264: Frequency: 2.7365726396055834e-07, Amplitude: 2.125907485606149e-06, Offset: 0.040428027510643005, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:33.935100: Frequency: 2.6188260449089285e-07, Amplitude: 1.9449757928668987e-06, Offset: 0.038688529282808304, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:34.028869: Frequency: 2.502304710105818e-07, Amplitude: 1.7738666429067962e-06, Offset: 0.03696713224053383, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:34.122620: Frequency: 2.3934117621138284e-07, Amplitude: 1.6211935189858195e-06, Offset: 0.03535843268036842, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:34.200743: Frequency: 2.291591840730689e-07, Amplitude: 1.484742483626178e-06, Offset: 0.033854223787784576, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:34.294480: Frequency: 2.1918657466812874e-07, Amplitude: 1.3569461998486076e-06, Offset: 0.03238094970583916, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:34.419482: Frequency: 2.0535061651116848e-07, Amplitude: 1.189314048133383e-06, Offset: 0.030336929485201836, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:34.497539: Frequency: 1.9661540306969982e-07, Amplitude: 1.0892308637266979e-06, Offset: 0.02904645726084709, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:34.591362: Frequency: 1.881553401972269e-07, Amplitude: 9.96522089735663e-07, Offset: 0.027796631678938866, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:34.685096: Frequency: 1.7987555622767104e-07, Amplitude: 9.098047257793951e-07, Offset: 0.026573441922664642, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:34.763228: Frequency: 1.7222400572336483e-07, Amplitude: 8.332428365065425e-07, Offset: 0.025443060323596, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:34.856993: Frequency: 1.648972869361387e-07, Amplitude: 7.631113021489e-07, Offset: 0.024360667914152145, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:34.935113: Frequency: 1.575602226466799e-07, Amplitude: 6.959735401323996e-07, Offset: 0.023276744410395622, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:35.075734: Frequency: 1.4753901211861375e-07, Amplitude: 6.093594606682018e-07, Offset: 0.02179628610610962, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
0:10:35.153860: Frequency: 1.4111870427768736e-07, Amplitude: 5.569155518969637e-07, Offset: 0.020847799256443977, Phase Shift: 4.187249660491943, Phase: 1394.3309326171875
